filepath,classe
images/7218.jpg,Cracking
images/9966.jpg,Vegetation
images/11150.jpg,No-Anomaly
images/15747.jpg,No-Anomaly
images/18387.jpg,No-Anomaly
images/19427.jpg,No-Anomaly
images/7943.jpg,Hot-Spot-Multi
images/15500.jpg,No-Anomaly
images/8500.jpg,Vegetation
images/6169.jpg,Cell
images/18559.jpg,No-Anomaly
images/1266.jpg,Diode
images/16283.jpg,No-Anomaly
images/17499.jpg,No-Anomaly
images/4444.jpg,Cell-Multi
images/18814.jpg,No-Anomaly
images/6939.jpg,Hot-Spot
images/7309.jpg,Cracking
images/1960.jpg,Diode
images/12080.jpg,No-Anomaly
images/15964.jpg,No-Anomaly
images/7997.jpg,Hot-Spot-Multi
images/3942.jpg,Cell-Multi
images/9479.jpg,Vegetation
images/4576.jpg,Cell-Multi
images/18206.jpg,No-Anomaly
images/1069.jpg,Diode
images/13963.jpg,No-Anomaly
images/18584.jpg,No-Anomaly
images/10935.jpg,No-Anomaly
images/19298.jpg,No-Anomaly
images/1725.jpg,Diode
images/9961.jpg,Vegetation
images/17036.jpg,No-Anomaly
images/8304.jpg,Soiling
images/8878.jpg,Vegetation
images/19442.jpg,No-Anomaly
images/19618.jpg,No-Anomaly
images/15756.jpg,No-Anomaly
images/11138.jpg,No-Anomaly
images/2446.jpg,Diode
images/9908.jpg,Vegetation
images/14127.jpg,No-Anomaly
images/18940.jpg,No-Anomaly
images/19365.jpg,No-Anomaly
images/13260.jpg,No-Anomaly
images/2040.jpg,Diode
images/862.jpg,Diode-Multi
images/11679.jpg,No-Anomaly
images/18009.jpg,No-Anomaly
images/16333.jpg,No-Anomaly
images/10709.jpg,No-Anomaly
images/5735.jpg,Cell
images/16357.jpg,No-Anomaly
images/2388.jpg,Diode
images/4856.jpg,Cell
images/5452.jpg,Cell
images/6334.jpg,Cell
images/13204.jpg,No-Anomaly
images/16900.jpg,No-Anomaly
images/86.jpg,Offline-Module
images/13175.jpg,No-Anomaly
images/10025.jpg,No-Anomaly
images/526.jpg,Offline-Module
images/14603.jpg,No-Anomaly
images/1649.jpg,Diode
images/9937.jpg,Vegetation
images/10717.jpg,No-Anomaly
images/5546.jpg,Cell
images/1813.jpg,Diode
images/18880.jpg,No-Anomaly
images/12499.jpg,No-Anomaly
images/18922.jpg,No-Anomaly
images/17435.jpg,No-Anomaly
images/6245.jpg,Cell
images/1770.jpg,Diode
images/19000.jpg,No-Anomaly
images/18614.jpg,No-Anomaly
images/9668.jpg,Vegetation
images/2272.jpg,Diode
images/8004.jpg,Hot-Spot-Multi
images/490.jpg,Offline-Module
images/3062.jpg,Shadowing
images/6444.jpg,Cell
images/1659.jpg,Diode
images/1478.jpg,Diode
images/11767.jpg,No-Anomaly
images/18478.jpg,No-Anomaly
images/6718.jpg,Cell
images/1518.jpg,Diode
images/18637.jpg,No-Anomaly
images/11616.jpg,No-Anomaly
images/13304.jpg,No-Anomaly
images/18445.jpg,No-Anomaly
images/18053.jpg,No-Anomaly
images/15070.jpg,No-Anomaly
images/4610.jpg,Cell-Multi
images/13080.jpg,No-Anomaly
images/9491.jpg,Vegetation
images/15786.jpg,No-Anomaly
images/12938.jpg,No-Anomaly
images/3312.jpg,Shadowing
images/5369.jpg,Cell
images/3741.jpg,Cell-Multi
images/10776.jpg,No-Anomaly
images/7828.jpg,Cracking
images/1499.jpg,Diode
images/2828.jpg,Shadowing
images/8234.jpg,Soiling
images/4935.jpg,Cell
images/12339.jpg,No-Anomaly
images/11595.jpg,No-Anomaly
images/19846.jpg,No-Anomaly
images/267.jpg,Offline-Module
images/4670.jpg,Cell-Multi
images/3871.jpg,Cell-Multi
images/7768.jpg,Cracking
images/18075.jpg,No-Anomaly
images/8310.jpg,Soiling
images/11728.jpg,No-Anomaly
images/89.jpg,Offline-Module
images/14548.jpg,No-Anomaly
images/9458.jpg,Vegetation
images/10013.jpg,No-Anomaly
images/7314.jpg,Cracking
images/12733.jpg,No-Anomaly
images/13224.jpg,No-Anomaly
images/19968.jpg,No-Anomaly
images/19459.jpg,No-Anomaly
images/15204.jpg,No-Anomaly
images/19709.jpg,No-Anomaly
images/1295.jpg,Diode
images/6990.jpg,Cracking
images/19169.jpg,No-Anomaly
images/5033.jpg,Cell
images/1802.jpg,Diode
images/3987.jpg,Cell-Multi
images/4988.jpg,Cell
images/17684.jpg,No-Anomaly
images/16941.jpg,No-Anomaly
images/12978.jpg,No-Anomaly
images/16576.jpg,No-Anomaly
images/7522.jpg,Cracking
images/6463.jpg,Cell
images/19808.jpg,No-Anomaly
images/1993.jpg,Diode
images/7374.jpg,Cracking
images/7104.jpg,Cracking
images/15054.jpg,No-Anomaly
images/12482.jpg,No-Anomaly
images/5701.jpg,Cell
images/10506.jpg,No-Anomaly
images/1175.jpg,Diode
images/15967.jpg,No-Anomaly
images/17652.jpg,No-Anomaly
images/19341.jpg,No-Anomaly
images/3554.jpg,Shadowing
images/12158.jpg,No-Anomaly
images/8866.jpg,Vegetation
images/19482.jpg,No-Anomaly
images/1524.jpg,Diode
images/3262.jpg,Shadowing
images/4883.jpg,Cell
images/15851.jpg,No-Anomaly
images/8797.jpg,Vegetation
images/1980.jpg,Diode
images/18265.jpg,No-Anomaly
images/14385.jpg,No-Anomaly
images/6403.jpg,Cell
images/56.jpg,Offline-Module
images/11056.jpg,No-Anomaly
images/13158.jpg,No-Anomaly
images/7725.jpg,Cracking
images/9016.jpg,Vegetation
images/16343.jpg,No-Anomaly
images/9072.jpg,Vegetation
images/6936.jpg,Hot-Spot
images/5993.jpg,Cell
images/4490.jpg,Cell-Multi
images/17125.jpg,No-Anomaly
images/13855.jpg,No-Anomaly
images/10230.jpg,No-Anomaly
images/11241.jpg,No-Anomaly
images/11227.jpg,No-Anomaly
images/3679.jpg,Cell-Multi
images/2364.jpg,Diode
images/12668.jpg,No-Anomaly
images/16387.jpg,No-Anomaly
images/2225.jpg,Diode
images/1465.jpg,Diode
images/14459.jpg,No-Anomaly
images/1490.jpg,Diode
images/5506.jpg,Cell
images/5548.jpg,Cell
images/9672.jpg,Vegetation
images/14934.jpg,No-Anomaly
images/12599.jpg,No-Anomaly
images/16811.jpg,No-Anomaly
images/7716.jpg,Cracking
images/19407.jpg,No-Anomaly
images/8792.jpg,Vegetation
images/954.jpg,Diode-Multi
images/13947.jpg,No-Anomaly
images/10007.jpg,No-Anomaly
images/18981.jpg,No-Anomaly
images/637.jpg,Offline-Module
images/10099.jpg,No-Anomaly
images/6450.jpg,Cell
images/19242.jpg,No-Anomaly
images/9188.jpg,Vegetation
images/1766.jpg,Diode
images/13458.jpg,No-Anomaly
images/15575.jpg,No-Anomaly
images/15999.jpg,No-Anomaly
images/7536.jpg,Cracking
images/15662.jpg,No-Anomaly
images/12490.jpg,No-Anomaly
images/3431.jpg,Shadowing
images/1392.jpg,Diode
images/10686.jpg,No-Anomaly
images/10156.jpg,No-Anomaly
images/6046.jpg,Cell
images/9445.jpg,Vegetation
images/12648.jpg,No-Anomaly
images/7014.jpg,Cracking
images/7483.jpg,Cracking
images/8001.jpg,Hot-Spot-Multi
images/4415.jpg,Cell-Multi
images/5881.jpg,Cell
images/11837.jpg,No-Anomaly
images/10666.jpg,No-Anomaly
images/9849.jpg,Vegetation
images/11878.jpg,No-Anomaly
images/393.jpg,Offline-Module
images/3762.jpg,Cell-Multi
images/9709.jpg,Vegetation
images/4008.jpg,Cell-Multi
images/11472.jpg,No-Anomaly
images/17393.jpg,No-Anomaly
images/11725.jpg,No-Anomaly
images/4421.jpg,Cell-Multi
images/4705.jpg,Cell-Multi
images/5313.jpg,Cell
images/14773.jpg,No-Anomaly
images/6317.jpg,Cell
images/1492.jpg,Diode
images/16303.jpg,No-Anomaly
images/12522.jpg,No-Anomaly
images/3192.jpg,Shadowing
images/5130.jpg,Cell
images/8891.jpg,Vegetation
images/8518.jpg,Vegetation
images/8634.jpg,Vegetation
images/13085.jpg,No-Anomaly
images/15152.jpg,No-Anomaly
images/3314.jpg,Shadowing
images/19663.jpg,No-Anomaly
images/14313.jpg,No-Anomaly
images/4538.jpg,Cell-Multi
images/14630.jpg,No-Anomaly
images/9469.jpg,Vegetation
images/694.jpg,Offline-Module
images/9635.jpg,Vegetation
images/4056.jpg,Cell-Multi
images/13685.jpg,No-Anomaly
images/17295.jpg,No-Anomaly
images/12444.jpg,No-Anomaly
images/3698.jpg,Cell-Multi
images/10431.jpg,No-Anomaly
images/17635.jpg,No-Anomaly
images/19700.jpg,No-Anomaly
images/5832.jpg,Cell
images/13643.jpg,No-Anomaly
images/840.jpg,Diode-Multi
images/13156.jpg,No-Anomaly
images/3933.jpg,Cell-Multi
images/19267.jpg,No-Anomaly
images/5545.jpg,Cell
images/16448.jpg,No-Anomaly
images/11338.jpg,No-Anomaly
images/3829.jpg,Cell-Multi
images/13909.jpg,No-Anomaly
images/9447.jpg,Vegetation
images/9662.jpg,Vegetation
images/6438.jpg,Cell
images/1612.jpg,Diode
images/3473.jpg,Shadowing
images/19766.jpg,No-Anomaly
images/13178.jpg,No-Anomaly
images/11987.jpg,No-Anomaly
images/5393.jpg,Cell
images/19016.jpg,No-Anomaly
images/6489.jpg,Cell
images/2807.jpg,Shadowing
images/2016.jpg,Diode
images/12166.jpg,No-Anomaly
images/1099.jpg,Diode
images/14601.jpg,No-Anomaly
images/6212.jpg,Cell
images/9706.jpg,Vegetation
images/12380.jpg,No-Anomaly
images/177.jpg,Offline-Module
images/9932.jpg,Vegetation
images/18999.jpg,No-Anomaly
images/11824.jpg,No-Anomaly
images/18620.jpg,No-Anomaly
images/8625.jpg,Vegetation
images/9861.jpg,Vegetation
images/1872.jpg,Diode
images/4231.jpg,Cell-Multi
images/18545.jpg,No-Anomaly
images/17354.jpg,No-Anomaly
images/13197.jpg,No-Anomaly
images/15977.jpg,No-Anomaly
images/10756.jpg,No-Anomaly
images/3086.jpg,Shadowing
images/6363.jpg,Cell
images/2740.jpg,Shadowing
images/14177.jpg,No-Anomaly
images/9720.jpg,Vegetation
images/15042.jpg,No-Anomaly
images/3838.jpg,Cell-Multi
images/8566.jpg,Vegetation
images/1275.jpg,Diode
images/9585.jpg,Vegetation
images/3080.jpg,Shadowing
images/14175.jpg,No-Anomaly
images/18414.jpg,No-Anomaly
images/14399.jpg,No-Anomaly
images/5715.jpg,Cell
images/4855.jpg,Cell
images/19584.jpg,No-Anomaly
images/12125.jpg,No-Anomaly
images/11402.jpg,No-Anomaly
images/14512.jpg,No-Anomaly
images/10262.jpg,No-Anomaly
images/17692.jpg,No-Anomaly
images/7264.jpg,Cracking
images/18742.jpg,No-Anomaly
images/16827.jpg,No-Anomaly
images/17835.jpg,No-Anomaly
images/17454.jpg,No-Anomaly
images/17950.jpg,No-Anomaly
images/4604.jpg,Cell-Multi
images/4733.jpg,Cell-Multi
images/7308.jpg,Cracking
images/11462.jpg,No-Anomaly
images/3812.jpg,Cell-Multi
images/13622.jpg,No-Anomaly
images/19052.jpg,No-Anomaly
images/9463.jpg,Vegetation
images/2973.jpg,Shadowing
images/16744.jpg,No-Anomaly
images/12354.jpg,No-Anomaly
images/788.jpg,Offline-Module
images/3165.jpg,Shadowing
images/9386.jpg,Vegetation
images/2771.jpg,Shadowing
images/17879.jpg,No-Anomaly
images/5191.jpg,Cell
images/19186.jpg,No-Anomaly
images/19908.jpg,No-Anomaly
images/6546.jpg,Cell
images/10722.jpg,No-Anomaly
images/1355.jpg,Diode
images/10974.jpg,No-Anomaly
images/15943.jpg,No-Anomaly
images/19322.jpg,No-Anomaly
images/12271.jpg,No-Anomaly
images/13522.jpg,No-Anomaly
images/13467.jpg,No-Anomaly
images/1592.jpg,Diode
images/10587.jpg,No-Anomaly
images/3475.jpg,Shadowing
images/12304.jpg,No-Anomaly
images/2966.jpg,Shadowing
images/7231.jpg,Cracking
images/4506.jpg,Cell-Multi
images/7275.jpg,Cracking
images/17829.jpg,No-Anomaly
images/11711.jpg,No-Anomaly
images/9888.jpg,Vegetation
images/66.jpg,Offline-Module
images/7825.jpg,Cracking
images/2491.jpg,Diode
images/10713.jpg,No-Anomaly
images/37.jpg,Offline-Module
images/15657.jpg,No-Anomaly
images/11592.jpg,No-Anomaly
images/8062.jpg,Hot-Spot-Multi
images/17995.jpg,No-Anomaly
images/15346.jpg,No-Anomaly
images/64.jpg,Offline-Module
images/11255.jpg,No-Anomaly
images/8088.jpg,Hot-Spot-Multi
images/9310.jpg,Vegetation
images/1094.jpg,Diode
images/16359.jpg,No-Anomaly
images/10761.jpg,No-Anomaly
images/13696.jpg,No-Anomaly
images/10681.jpg,No-Anomaly
images/18497.jpg,No-Anomaly
images/13174.jpg,No-Anomaly
images/13183.jpg,No-Anomaly
images/5949.jpg,Cell
images/15810.jpg,No-Anomaly
images/14951.jpg,No-Anomaly
images/9347.jpg,Vegetation
images/16253.jpg,No-Anomaly
images/5943.jpg,Cell
images/7528.jpg,Cracking
images/2998.jpg,Shadowing
images/18236.jpg,No-Anomaly
images/8026.jpg,Hot-Spot-Multi
images/612.jpg,Offline-Module
images/10634.jpg,No-Anomaly
images/1324.jpg,Diode
images/17274.jpg,No-Anomaly
images/13962.jpg,No-Anomaly
images/14448.jpg,No-Anomaly
images/17344.jpg,No-Anomaly
images/1016.jpg,Diode
images/510.jpg,Offline-Module
images/4230.jpg,Cell-Multi
images/12115.jpg,No-Anomaly
images/13051.jpg,No-Anomaly
images/12287.jpg,No-Anomaly
images/12048.jpg,No-Anomaly
images/14741.jpg,No-Anomaly
images/18893.jpg,No-Anomaly
images/14650.jpg,No-Anomaly
images/18764.jpg,No-Anomaly
images/2079.jpg,Diode
images/19849.jpg,No-Anomaly
images/12673.jpg,No-Anomaly
images/12120.jpg,No-Anomaly
images/9449.jpg,Vegetation
images/16389.jpg,No-Anomaly
images/16281.jpg,No-Anomaly
images/14996.jpg,No-Anomaly
images/11741.jpg,No-Anomaly
images/10553.jpg,No-Anomaly
images/6095.jpg,Cell
images/6864.jpg,Hot-Spot
images/789.jpg,Offline-Module
images/18241.jpg,No-Anomaly
images/5888.jpg,Cell
images/8374.jpg,Vegetation
images/3783.jpg,Cell-Multi
images/1962.jpg,Diode
images/18535.jpg,No-Anomaly
images/17431.jpg,No-Anomaly
images/17070.jpg,No-Anomaly
images/13662.jpg,No-Anomaly
images/4293.jpg,Cell-Multi
images/2836.jpg,Shadowing
images/3434.jpg,Shadowing
images/1097.jpg,Diode
images/14072.jpg,No-Anomaly
images/3415.jpg,Shadowing
images/18148.jpg,No-Anomaly
images/12760.jpg,No-Anomaly
images/17138.jpg,No-Anomaly
images/5366.jpg,Cell
images/4791.jpg,Cell-Multi
images/10650.jpg,No-Anomaly
images/16636.jpg,No-Anomaly
images/5720.jpg,Cell
images/11385.jpg,No-Anomaly
images/15813.jpg,No-Anomaly
images/19262.jpg,No-Anomaly
images/12437.jpg,No-Anomaly
images/2692.jpg,Shadowing
images/18760.jpg,No-Anomaly
images/5577.jpg,Cell
images/16005.jpg,No-Anomaly
images/8258.jpg,Soiling
images/8715.jpg,Vegetation
images/17903.jpg,No-Anomaly
images/8111.jpg,Hot-Spot-Multi
images/1918.jpg,Diode
images/18437.jpg,No-Anomaly
images/5882.jpg,Cell
images/2415.jpg,Diode
images/6634.jpg,Cell
images/14578.jpg,No-Anomaly
images/2523.jpg,Shadowing
images/6404.jpg,Cell
images/3848.jpg,Cell-Multi
images/19441.jpg,No-Anomaly
images/1531.jpg,Diode
images/14048.jpg,No-Anomaly
images/17492.jpg,No-Anomaly
images/7447.jpg,Cracking
images/7407.jpg,Cracking
images/18379.jpg,No-Anomaly
images/3988.jpg,Cell-Multi
images/11941.jpg,No-Anomaly
images/12461.jpg,No-Anomaly
images/11875.jpg,No-Anomaly
images/12763.jpg,No-Anomaly
images/11556.jpg,No-Anomaly
images/9543.jpg,Vegetation
images/19461.jpg,No-Anomaly
images/5977.jpg,Cell
images/9477.jpg,Vegetation
images/6808.jpg,Hot-Spot
images/14931.jpg,No-Anomaly
images/9149.jpg,Vegetation
images/4868.jpg,Cell
images/15009.jpg,No-Anomaly
images/2585.jpg,Shadowing
images/8307.jpg,Soiling
images/17311.jpg,No-Anomaly
images/10004.jpg,No-Anomaly
images/19950.jpg,No-Anomaly
images/12292.jpg,No-Anomaly
images/5143.jpg,Cell
images/13472.jpg,No-Anomaly
images/4687.jpg,Cell-Multi
images/2479.jpg,Diode
images/3263.jpg,Shadowing
images/649.jpg,Offline-Module
images/19806.jpg,No-Anomaly
images/12792.jpg,No-Anomaly
images/15990.jpg,No-Anomaly
images/11803.jpg,No-Anomaly
images/18348.jpg,No-Anomaly
images/18217.jpg,No-Anomaly
images/2752.jpg,Shadowing
images/7771.jpg,Cracking
images/10910.jpg,No-Anomaly
images/6663.jpg,Cell
images/16550.jpg,No-Anomaly
images/11240.jpg,No-Anomaly
images/8744.jpg,Vegetation
images/1585.jpg,Diode
images/12946.jpg,No-Anomaly
images/12481.jpg,No-Anomaly
images/3850.jpg,Cell-Multi
images/8156.jpg,Hot-Spot-Multi
images/6476.jpg,Cell
images/721.jpg,Offline-Module
images/18184.jpg,No-Anomaly
images/2338.jpg,Diode
images/12713.jpg,No-Anomaly
images/3717.jpg,Cell-Multi
images/12186.jpg,No-Anomaly
images/8480.jpg,Vegetation
images/14405.jpg,No-Anomaly
images/11285.jpg,No-Anomaly
images/1071.jpg,Diode
images/14443.jpg,No-Anomaly
images/3166.jpg,Shadowing
images/17405.jpg,No-Anomaly
images/13448.jpg,No-Anomaly
images/17716.jpg,No-Anomaly
images/665.jpg,Offline-Module
images/12204.jpg,No-Anomaly
images/18039.jpg,No-Anomaly
images/4805.jpg,Cell-Multi
images/17325.jpg,No-Anomaly
images/19217.jpg,No-Anomaly
images/8235.jpg,Soiling
images/15219.jpg,No-Anomaly
images/11169.jpg,No-Anomaly
images/5064.jpg,Cell
images/859.jpg,Diode-Multi
images/13068.jpg,No-Anomaly
images/12892.jpg,No-Anomaly
images/1276.jpg,Diode
images/4594.jpg,Cell-Multi
images/15516.jpg,No-Anomaly
images/11148.jpg,No-Anomaly
images/12667.jpg,No-Anomaly
images/13655.jpg,No-Anomaly
images/4198.jpg,Cell-Multi
images/2792.jpg,Shadowing
images/14732.jpg,No-Anomaly
images/4894.jpg,Cell
images/14690.jpg,No-Anomaly
images/12988.jpg,No-Anomaly
images/13032.jpg,No-Anomaly
images/18737.jpg,No-Anomaly
images/4124.jpg,Cell-Multi
images/14542.jpg,No-Anomaly
images/2481.jpg,Diode
images/5917.jpg,Cell
images/5892.jpg,Cell
images/12771.jpg,No-Anomaly
images/14724.jpg,No-Anomaly
images/11698.jpg,No-Anomaly
images/19847.jpg,No-Anomaly
images/6622.jpg,Cell
images/17713.jpg,No-Anomaly
images/10427.jpg,No-Anomaly
images/15191.jpg,No-Anomaly
images/12614.jpg,No-Anomaly
images/17000.jpg,No-Anomaly
images/16371.jpg,No-Anomaly
images/3801.jpg,Cell-Multi
images/3018.jpg,Shadowing
images/18085.jpg,No-Anomaly
images/2035.jpg,Diode
images/10707.jpg,No-Anomaly
images/13024.jpg,No-Anomaly
images/11633.jpg,No-Anomaly
images/12275.jpg,No-Anomaly
images/1045.jpg,Diode
images/11307.jpg,No-Anomaly
images/202.jpg,Offline-Module
images/16240.jpg,No-Anomaly
images/2003.jpg,Diode
images/4519.jpg,Cell-Multi
images/7171.jpg,Cracking
images/1475.jpg,Diode
images/8215.jpg,Soiling
images/164.jpg,Offline-Module
images/8377.jpg,Vegetation
images/13678.jpg,No-Anomaly
images/10820.jpg,No-Anomaly
images/11978.jpg,No-Anomaly
images/10113.jpg,No-Anomaly
images/6096.jpg,Cell
images/19213.jpg,No-Anomaly
images/11748.jpg,No-Anomaly
images/11921.jpg,No-Anomaly
images/11526.jpg,No-Anomaly
images/18361.jpg,No-Anomaly
images/399.jpg,Offline-Module
images/769.jpg,Offline-Module
images/17648.jpg,No-Anomaly
images/4978.jpg,Cell
images/1571.jpg,Diode
images/17777.jpg,No-Anomaly
images/11513.jpg,No-Anomaly
images/3940.jpg,Cell-Multi
images/4311.jpg,Cell-Multi
images/8677.jpg,Vegetation
images/14749.jpg,No-Anomaly
images/985.jpg,Diode-Multi
images/19712.jpg,No-Anomaly
images/6064.jpg,Cell
images/19625.jpg,No-Anomaly
images/3179.jpg,Shadowing
images/7864.jpg,Cracking
images/10447.jpg,No-Anomaly
images/8588.jpg,Vegetation
images/3956.jpg,Cell-Multi
images/1677.jpg,Diode
images/13377.jpg,No-Anomaly
images/19946.jpg,No-Anomaly
images/15529.jpg,No-Anomaly
images/9264.jpg,Vegetation
images/14001.jpg,No-Anomaly
images/17828.jpg,No-Anomaly
images/1787.jpg,Diode
images/7758.jpg,Cracking
images/6077.jpg,Cell
images/12283.jpg,No-Anomaly
images/9986.jpg,Vegetation
images/18887.jpg,No-Anomaly
images/3898.jpg,Cell-Multi
images/19639.jpg,No-Anomaly
images/11999.jpg,No-Anomaly
images/5109.jpg,Cell
images/18405.jpg,No-Anomaly
images/16382.jpg,No-Anomaly
images/11152.jpg,No-Anomaly
images/17599.jpg,No-Anomaly
images/5041.jpg,Cell
images/8734.jpg,Vegetation
images/414.jpg,Offline-Module
images/11183.jpg,No-Anomaly
images/4307.jpg,Cell-Multi
images/17040.jpg,No-Anomaly
images/6638.jpg,Cell
images/8238.jpg,Soiling
images/11166.jpg,No-Anomaly
images/5253.jpg,Cell
images/1975.jpg,Diode
images/3976.jpg,Cell-Multi
images/6270.jpg,Cell
images/3064.jpg,Shadowing
images/6382.jpg,Cell
images/6760.jpg,Hot-Spot
images/18684.jpg,No-Anomaly
images/16327.jpg,No-Anomaly
images/1428.jpg,Diode
images/15387.jpg,No-Anomaly
images/19020.jpg,No-Anomaly
images/13851.jpg,No-Anomaly
images/992.jpg,Diode-Multi
images/12015.jpg,No-Anomaly
images/19432.jpg,No-Anomaly
images/13091.jpg,No-Anomaly
images/18606.jpg,No-Anomaly
images/7992.jpg,Hot-Spot-Multi
images/19588.jpg,No-Anomaly
images/18118.jpg,No-Anomaly
images/13570.jpg,No-Anomaly
images/17395.jpg,No-Anomaly
images/9995.jpg,Vegetation
images/5268.jpg,Cell
images/10179.jpg,No-Anomaly
images/15171.jpg,No-Anomaly
images/9150.jpg,Vegetation
images/3122.jpg,Shadowing
images/17661.jpg,No-Anomaly
images/7214.jpg,Cracking
images/1776.jpg,Diode
images/9703.jpg,Vegetation
images/10281.jpg,No-Anomaly
images/2385.jpg,Diode
images/18640.jpg,No-Anomaly
images/4238.jpg,Cell-Multi
images/17517.jpg,No-Anomaly
images/8177.jpg,Soiling
images/5726.jpg,Cell
images/11302.jpg,No-Anomaly
images/4256.jpg,Cell-Multi
images/12106.jpg,No-Anomaly
images/5869.jpg,Cell
images/13927.jpg,No-Anomaly
images/1031.jpg,Diode
images/12306.jpg,No-Anomaly
images/19548.jpg,No-Anomaly
images/6809.jpg,Hot-Spot
images/6751.jpg,Hot-Spot
images/5168.jpg,Cell
images/16664.jpg,No-Anomaly
images/11820.jpg,No-Anomaly
images/3535.jpg,Shadowing
images/15938.jpg,No-Anomaly
images/8113.jpg,Hot-Spot-Multi
images/5655.jpg,Cell
images/19936.jpg,No-Anomaly
images/1775.jpg,Diode
images/12157.jpg,No-Anomaly
images/4134.jpg,Cell-Multi
images/19454.jpg,No-Anomaly
images/4899.jpg,Cell
images/17939.jpg,No-Anomaly
images/13550.jpg,No-Anomaly
images/8125.jpg,Hot-Spot-Multi
images/16581.jpg,No-Anomaly
images/6588.jpg,Cell
images/14558.jpg,No-Anomaly
images/17116.jpg,No-Anomaly
images/5928.jpg,Cell
images/19607.jpg,No-Anomaly
images/14720.jpg,No-Anomaly
images/1418.jpg,Diode
images/5296.jpg,Cell
images/3079.jpg,Shadowing
images/2951.jpg,Shadowing
images/15280.jpg,No-Anomaly
images/12284.jpg,No-Anomaly
images/19768.jpg,No-Anomaly
images/11807.jpg,No-Anomaly
images/7117.jpg,Cracking
images/16073.jpg,No-Anomaly
images/10378.jpg,No-Anomaly
images/4206.jpg,Cell-Multi
images/13258.jpg,No-Anomaly
images/155.jpg,Offline-Module
images/3447.jpg,Shadowing
images/3899.jpg,Cell-Multi
images/7463.jpg,Cracking
images/17174.jpg,No-Anomaly
images/19091.jpg,No-Anomaly
images/3924.jpg,Cell-Multi
images/15611.jpg,No-Anomaly
images/11828.jpg,No-Anomaly
images/9047.jpg,Vegetation
images/9122.jpg,Vegetation
images/2423.jpg,Diode
images/4499.jpg,Cell-Multi
images/13206.jpg,No-Anomaly
images/18668.jpg,No-Anomaly
images/17004.jpg,No-Anomaly
images/6191.jpg,Cell
images/7406.jpg,Cracking
images/9594.jpg,Vegetation
images/4655.jpg,Cell-Multi
images/75.jpg,Offline-Module
images/4187.jpg,Cell-Multi
images/5809.jpg,Cell
images/13566.jpg,No-Anomaly
images/19667.jpg,No-Anomaly
images/6421.jpg,Cell
images/14084.jpg,No-Anomaly
images/14469.jpg,No-Anomaly
images/2494.jpg,Diode
images/4617.jpg,Cell-Multi
images/2777.jpg,Shadowing
images/7228.jpg,Cracking
images/13027.jpg,No-Anomaly
images/6554.jpg,Cell
images/9361.jpg,Vegetation
images/10420.jpg,No-Anomaly
images/15513.jpg,No-Anomaly
images/10374.jpg,No-Anomaly
images/1130.jpg,Diode
images/8448.jpg,Vegetation
images/8641.jpg,Vegetation
images/10221.jpg,No-Anomaly
images/16878.jpg,No-Anomaly
images/1658.jpg,Diode
images/17124.jpg,No-Anomaly
images/4064.jpg,Cell-Multi
images/6107.jpg,Cell
images/19957.jpg,No-Anomaly
images/18796.jpg,No-Anomaly
images/11137.jpg,No-Anomaly
images/4376.jpg,Cell-Multi
images/19732.jpg,No-Anomaly
images/14076.jpg,No-Anomaly
images/291.jpg,Offline-Module
images/1467.jpg,Diode
images/11190.jpg,No-Anomaly
images/7529.jpg,Cracking
images/14555.jpg,No-Anomaly
images/14389.jpg,No-Anomaly
images/16890.jpg,No-Anomaly
images/7739.jpg,Cracking
images/18749.jpg,No-Anomaly
images/7952.jpg,Hot-Spot-Multi
images/10329.jpg,No-Anomaly
images/2078.jpg,Diode
images/17608.jpg,No-Anomaly
images/12798.jpg,No-Anomaly
images/5206.jpg,Cell
images/17238.jpg,No-Anomaly
images/9036.jpg,Vegetation
images/2996.jpg,Shadowing
images/6088.jpg,Cell
images/2347.jpg,Diode
images/13538.jpg,No-Anomaly
images/18926.jpg,No-Anomaly
images/14923.jpg,No-Anomaly
images/17493.jpg,No-Anomaly
images/18168.jpg,No-Anomaly
images/9541.jpg,Vegetation
images/16155.jpg,No-Anomaly
images/19269.jpg,No-Anomaly
images/2705.jpg,Shadowing
images/5139.jpg,Cell
images/2499.jpg,Diode
images/14170.jpg,No-Anomaly
images/14233.jpg,No-Anomaly
images/103.jpg,Offline-Module
images/11671.jpg,No-Anomaly
images/19960.jpg,No-Anomaly
images/4628.jpg,Cell-Multi
images/460.jpg,Offline-Module
images/1199.jpg,Diode
images/3375.jpg,Shadowing
images/6239.jpg,Cell
images/16892.jpg,No-Anomaly
images/4042.jpg,Cell-Multi
images/9534.jpg,Vegetation
images/8343.jpg,Soiling
images/16220.jpg,No-Anomaly
images/8437.jpg,Vegetation
images/7174.jpg,Cracking
images/1565.jpg,Diode
images/14315.jpg,No-Anomaly
images/13840.jpg,No-Anomaly
images/7969.jpg,Hot-Spot-Multi
images/17307.jpg,No-Anomaly
images/6431.jpg,Cell
images/14857.jpg,No-Anomaly
images/13933.jpg,No-Anomaly
images/17215.jpg,No-Anomaly
images/5638.jpg,Cell
images/9349.jpg,Vegetation
images/7155.jpg,Cracking
images/2877.jpg,Shadowing
images/10689.jpg,No-Anomaly
images/18422.jpg,No-Anomaly
images/15687.jpg,No-Anomaly
